cell,variant,held_block,held_block_key,seed,doc_id,arm,past_band,implicit_unseen_branch_encounter_count,n,resolved_null_count_by_reason_no_resolved_mass,resolved_valid_count,root_unseen_target_count,sum_observed_mass_by_length_0,sum_observed_mass_by_length_1,sum_observed_mass_by_length_2,sum_observed_mass_by_length_3,sum_observed_mass_by_length_4,sum_observed_mass_by_length_5,sum_observed_mass_by_length_6,sum_observed_mass_by_length_7,sum_observed_mass_by_length_8,sum_resolved_valid,sum_unseen_mass,resolved_mean,unseen_mass_mean,reason,sum_observed_mass_by_length_10,sum_observed_mass_by_length_11,sum_observed_mass_by_length_12,sum_observed_mass_by_length_9
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,tlg0012.tlg001.perseus-grc1.tb.xml,shuffled,4_7,19471,19783,0,19783,2,19783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,tlg0012.tlg001.perseus-grc1.tb.xml,shuffled,ge8,25732,25732,0,25732,1,25732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,tlg0013.tlg002.perseus-grc1.tb.xml,original,4_7,446,458,0,458,0,0.0,457.4876737986752,2.9916067977835468e-05,3.4394058391606645e-24,2.5968389511925395e-29,4.333309602927569e-49,2.1624439513e-314,0.0,0.0,458.00002991612405,0.5122962852568409,1.0000000653190482,0.0011185508411721418,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,tlg0013.tlg002.perseus-grc1.tb.xml,original,ge8,661,661,0,661,0,0.0,659.9892351501034,1.0000001167134311,1.2407866279220958e-24,6.197335013989768e-25,7.138053284785161e-38,2.7044700256332927e-48,0.0,0.0,662.0000001167134,0.010764733183233979,1.0015128594806557,1.628552675224505e-05,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,tlg0013.tlg002.perseus-grc1.tb.xml,shuffled,4_7,454,458,0,458,1,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,tlg0013.tlg002.perseus-grc1.tb.xml,shuffled,ge8,661,661,0,661,0,661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,tlg0012.tlg001.perseus-grc1.tb.xml,original,4_7,17099,19783,2,19781,1,0.0,19707.409353581555,63.80984066156351,0.05731232664764584,0.00031130854231038106,9.681498697198297e-09,2.1222763449414203e-91,7.194469463795053e-148,0.0,19845.779622295577,11.723182112008473,1.003274840619563,0.0005925886929185904,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,tlg0012.tlg001.perseus-grc1.tb.xml,original,ge8,25726,25732,1,25731,1,0.0,25623.842402239632,84.23298421655221,1.0512177359344506,0.028808850840112334,9.221969822829153e-05,5.384856501567161e-32,1.409601845297199e-32,1.7395673294897819e-34,25821.290027166266,22.84449473734187,1.0035089979855532,0.0008877854320434428,,2.1744591617596287e-35,1.8989821740307052e-45,1.8989704876344e-45,8.697836646278933e-35
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,tlg0012.tlg001.perseus-grc1.tb.xml,shuffled,4_7,19518,19783,0,19783,0,19783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,tlg0012.tlg001.perseus-grc1.tb.xml,shuffled,ge8,25732,25732,0,25732,2,25732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,tlg0013.tlg002.perseus-grc1.tb.xml,original,4_7,445,458,0,458,0,0.0,457.4822550465051,0.004038432759796617,5.677142238732084e-23,1.265434358829557e-28,9.065961468253909e-46,7.408910969371154e-296,0.0,0.0,458.004040425456,0.5137065207351323,1.000008821889642,0.0011216299579369703,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,tlg0013.tlg002.perseus-grc1.tb.xml,original,ge8,661,661,0,661,0,0.0,659.9384003403076,1.0294370863844249,6.0463292601852745e-24,3.019948800241098e-24,3.104695731325919e-33,2.644685177225532e-43,0.0,0.0,662.0303297495539,0.03216257330804081,1.001558743947888,4.865744827237641e-05,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,tlg0013.tlg002.perseus-grc1.tb.xml,shuffled,4_7,454,458,0,458,1,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,tlg0013.tlg002.perseus-grc1.tb.xml,shuffled,ge8,661,661,0,661,1,661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0012.tlg001.perseus-grc1.tb.xml,original,4_7,17146,19783,2,19781,1,0.0,19706.530046044176,64.74571916345911,0.02985314960620773,0.00037318583202250856,1.9193176730577092e-08,1.6168454677256297e-94,8.764840074286124e-233,0.0,19846.755830278173,11.694008437732158,1.0033241914098465,0.0005911140088829883,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0012.tlg001.perseus-grc1.tb.xml,original,ge8,25727,25732,1,25731,1,0.0,25623.259132333074,86.85645448241306,0.9996013854955701,0.04841939321673492,9.49270167852837e-05,1.687520540751488e-32,6.628658025563134e-33,3.5933082952618e-34,25824.143431119748,20.836297478784108,1.0036198916139967,0.0008097426348042945,,4.4916353690772334e-35,1.2290142501803604e-52,1.2290126071936443e-52,1.7966541476308968e-34
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0012.tlg001.perseus-grc1.tb.xml,shuffled,4_7,19474,19783,0,19783,1,19783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0012.tlg001.perseus-grc1.tb.xml,shuffled,ge8,25732,25732,0,25732,1,25732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0013.tlg002.perseus-grc1.tb.xml,original,4_7,446,458,0,458,0,0.0,457.4936405187117,0.001028113539029927,3.094735271244666e-25,2.613923417976541e-28,1.2745806210880577e-53,2.696498133381952e-300,0.0,0.0,458.0010282430463,0.5053313677492807,1.0000022450721535,0.001103343597705853,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0013.tlg002.perseus-grc1.tb.xml,original,ge8,661,661,0,661,0,0.0,659.9926049516712,1.0033464321209886,1.2489496968116689e-23,6.238106954855902e-24,3.056504533191876e-42,1.7088954348137306e-50,0.0,0.0,662.0033575955878,0.004048616207805255,1.0015179388738091,6.124986698646377e-06,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0013.tlg002.perseus-grc1.tb.xml,shuffled,4_7,452,458,0,458,0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0013.tlg002.perseus-grc1.tb.xml,shuffled,ge8,661,661,0,661,1,661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0012.tlg001.perseus-grc1.tb.xml,original,4_7,17058,19783,2,19781,1,0.0,19705.853238698463,64.59503764262172,0.04818678523724335,0.0006041876632890096,4.778340088529371e-09,3.75487324399258e-85,1.3884395933843154e-150,0.0,19846.640931147664,12.502932681236132,1.0033183828495862,0.0006320038761176834,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0012.tlg001.perseus-grc1.tb.xml,original,ge8,25727,25732,1,25731,1,0.0,25621.83915212744,86.48561776901629,1.0294070641877244,0.023428846143681833,0.0001595055481344526,9.386689333085043e-31,3.687128513770906e-31,1.998737956392517e-32,25823.50206083004,22.62223468766448,1.003594965637948,0.0008791479359421918,,2.498422445490637e-33,1.9183055377818496e-51,1.912088923503111e-51,9.993689781962567e-33
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0012.tlg001.perseus-grc1.tb.xml,shuffled,4_7,19513,19783,0,19783,2,19783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0012.tlg001.perseus-grc1.tb.xml,shuffled,ge8,25732,25732,0,25732,2,25732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0013.tlg002.perseus-grc1.tb.xml,original,4_7,444,458,0,458,0,0.0,457.49501397547897,1.686031021973756e-06,4.9822961241555587e-23,9.535967993328988e-26,9.403324547374479e-49,4.939654e-318,0.0,0.0,458.0000016860312,0.5049843384899878,1.0000000036812908,0.0011025858918995368,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0013.tlg002.perseus-grc1.tb.xml,original,ge8,661,661,0,661,0,0.0,659.9831593473498,1.0000005799809017,6.997965389476665e-22,3.478842796303093e-22,1.7972456713311143e-38,1.4285149375534874e-48,0.0,0.0,662.0000005799812,0.016840072669333263,1.0015128601815146,2.5476660619263636e-05,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0013.tlg002.perseus-grc1.tb.xml,shuffled,4_7,451,458,0,458,1,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0013.tlg002.perseus-grc1.tb.xml,shuffled,ge8,661,661,0,661,0,661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,0,tlg0008.tlg001.perseus-grc1.tb.xml,original,4_7,4657,5641,1,5640,0,0.0,4812.265338732985,821.8870060472665,1.1585163846491904,0.30076982917430445,2.912637048753686e-05,1.4405741256604115e-05,9.19893288921219e-89,0.0,6466.7445681221325,5.388325473813808,1.1465859163337115,0.0009552074940283297,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,0,tlg0008.tlg001.perseus-grc1.tb.xml,original,ge8,11044,11050,6,11044,7,0.0,9331.902760040572,1695.5252424700152,2.0134282940543033,0.2341001206418217,0.0001786693561561942,4.112127899917015e-05,1.5066152045986418e-23,5.234526566423504e-35,12748.411958324656,20.32424928408123,1.1543292247668104,0.0018392985777449077,,1.227515170942454e-164,1.467161463147983e-168,4.115196535243779e-171,2.6172632832117474e-35
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,0,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,4_7,5558,5641,0,5641,2,5641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,0,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,ge8,11050,11050,0,11050,6,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,1,tlg0008.tlg001.perseus-grc1.tb.xml,original,4_7,4655,5641,1,5640,0,0.0,4812.490660321378,821.3623403072602,0.849455792198165,0.2921835877913673,1.3644321606605826e-06,6.667377477980264e-07,2.1260694085631738e-95,0.0,6465.747342057949,6.005357960202946,1.146409103201764,0.0010645910229042626,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,1,tlg0008.tlg001.perseus-grc1.tb.xml,original,ge8,11044,11050,6,11044,7,0.0,9330.735546406097,1693.7295173120265,0.9919671831191621,0.21950852133260215,0.00026235969203963533,6.526632898378183e-05,1.5976832324660356e-20,3.9941707780114185e-21,12742.71271127243,24.32313295140441,1.153813175595113,0.0022011885023895394,,1.2352424438571213e-162,1.476397322145084e-166,4.141101915053388e-169,1.9970853890057055e-21
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,1,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,4_7,5558,5641,0,5641,0,5641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,1,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,ge8,11050,11050,0,11050,7,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,2,tlg0008.tlg001.perseus-grc1.tb.xml,original,4_7,4670,5641,1,5640,0,0.0,4812.20014599165,821.3585134784873,1.1080235247794954,0.20543803590609455,9.339801714183335e-05,4.7465923911879864e-05,1.722101261278028e-88,0.0,6466.197542705535,6.127738105235738,1.1464889260116198,0.0010862857835908064,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,2,tlg0008.tlg001.perseus-grc1.tb.xml,original,ge8,11044,11050,6,11044,7,0.0,9329.990947052282,1693.3830308570093,0.8440682532346014,0.05501481368317133,0.0022781366305057423,0.0005816837860463197,3.6821622772150353e-19,2.2729318325901363e-131,12742.570029935434,25.724079203373847,1.15380025624189,0.0023279709686311175,,2.6558239996674128e-163,3.1743172854017942e-167,8.903545944167378e-170,1.182196364409813e-155
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,2,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,4_7,5543,5641,0,5641,1,5641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,2,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,ge8,11050,11050,0,11050,4,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,3,tlg0008.tlg001.perseus-grc1.tb.xml,original,4_7,4664,5641,1,5640,0,0.0,4812.8324291221115,821.1978918628023,0.8878607231424827,0.2921375643599601,3.504303275285155e-05,1.438064754918227e-05,3.627237280871326e-91,0.0,6465.670847890252,5.789631303903442,1.146395540406073,0.0010263483963665028,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,3,tlg0008.tlg001.perseus-grc1.tb.xml,original,ge8,11045,11050,6,11044,7,0.0,9331.614911412249,1692.4377618890505,0.9597066494883714,0.1017825663838877,1.6281775798021014e-05,8.303678969651852e-06,6.485498272084733e-14,1.2732928367772152e-40,12742.342181906331,24.88581289737308,1.1537796253084327,0.002252109764468152,,1.2785735167594259e-158,1.5281878676503644e-162,4.286367639907162e-165,6.366464183886064e-41
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,3,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,4_7,5530,5641,0,5641,2,5641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,3,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,ge8,11050,11050,0,11050,5,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,4,tlg0008.tlg001.perseus-grc1.tb.xml,original,4_7,4635,5641,1,5640,0,0.0,4812.768611946734,821.214481670861,0.9192215698362713,0.2898723238636304,0.00010920532185588612,3.52917932053136e-05,1.171785608025103e-87,0.0,6465.64787931289,5.807667991589756,1.1463914679632783,0.001029545823717383,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,4,tlg0008.tlg001.perseus-grc1.tb.xml,original,ge8,11044,11050,6,11044,7,0.0,9331.273735552835,1695.4433396430977,2.067815715008028,0.2629485148123205,0.004061306697396254,0.0010156646385868016,3.1762081943748952e-21,7.85033074171079e-22,12748.148541974891,20.94708360291101,1.1543053732320618,0.0018956636744715846,,7.193693961861918e-169,8.598110075023201e-173,2.4116577267822678e-175,3.9251653708553873e-22
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,4,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,4_7,5533,5641,0,5641,0,5641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,4,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,ge8,11050,11050,0,11050,6,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,5,tlg0008.tlg001.perseus-grc1.tb.xml,original,4_7,4668,5641,1,5640,0,0.0,4811.932009228137,820.6807730825666,1.2936479460924724,0.20624663016929165,1.5954672299601894e-05,5.87755485449743e-06,8.706113819824449e-85,0.0,6466.17930352205,6.887301280807392,1.1464856921138387,0.0012209362313078164,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,5,tlg0008.tlg001.perseus-grc1.tb.xml,original,ge8,11044,11050,6,11044,7,0.0,9329.23406534748,1693.1212176370236,1.3438893886482766,0.24300411376071496,0.003260605100746376,0.00081623988260609,4.082160133132185e-21,1.1198507068095693e-23,12744.82521240743,26.05374666810314,1.1540044560310965,0.002357805128335126,,5.750291588708204e-160,6.872914014039649e-164,1.9277627342336768e-166,5.599253534047836e-24
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,5,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,4_7,5536,5641,0,5641,1,5641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,5,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,ge8,11050,11050,0,11050,6,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,6,tlg0008.tlg001.perseus-grc1.tb.xml,original,4_7,4678,5641,1,5640,0,0.0,4812.612890765379,820.8723562017825,1.5885843187906508,0.289862367301624,3.5704744023770324e-05,1.3915030363923427e-05,8.634526391570443e-85,0.0,6466.591498240127,5.63625672697169,1.1465587762837106,0.0009991591432319963,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,6,tlg0008.tlg001.perseus-grc1.tb.xml,original,ge8,11044,11050,6,11044,7,0.0,9331.003871048759,1690.6143073262376,3.0272221086270434,0.22818645197536033,0.02345082545495906,0.005868142315976396,9.099713945192935e-22,2.2737282918077103e-22,12743.864282805413,25.097094096630812,1.1539174468313484,0.002271230234989214,,4.60658940022307e-149,5.505928239863778e-153,1.5443410548265561e-155,1.136864145903853e-22
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,6,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,4_7,5559,5641,0,5641,3,5641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,6,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,ge8,11050,11050,0,11050,4,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,7,tlg0008.tlg001.perseus-grc1.tb.xml,original,4_7,4649,5641,1,5640,0,0.0,4812.408277910672,821.1916489909652,1.2562440848897254,0.28798766244688584,4.968174618932937e-05,4.5121359909784195e-07,1.586895202649438e-82,0.0,6466.246220038362,5.855791218066185,1.1464975567443902,0.0010380767980971786,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,7,tlg0008.tlg001.perseus-grc1.tb.xml,original,ge8,11040,11050,6,11044,7,0.0,9330.52661148549,1692.6764864503907,1.838418482028483,0.22897259308849424,4.687422379623973e-05,2.3421923814282777e-05,4.0810236107692084e-18,1.2967879577766725e-38,12744.72947591449,24.72944069285556,1.1539957873881284,0.0022379584337425848,,3.0372575135988243e-162,3.630217599826113e-166,1.0182286860869247e-168,6.483939788883351e-39
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,7,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,4_7,5541,5641,0,5641,0,5641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,7,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,ge8,11050,11050,0,11050,7,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,8,tlg0008.tlg001.perseus-grc1.tb.xml,original,4_7,4636,5641,1,5640,0,0.0,4812.10036839631,821.6789895074246,1.0016482257210861,0.30087646881349855,0.0008513970876526207,0.0004250383178373989,4.5149053320104536e-82,0.0,6466.615535429763,5.916840966325207,1.1465630381967666,0.0010488993026635716,,0.0,0.0,0.0,0.0
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,8,tlg0008.tlg001.perseus-grc1.tb.xml,original,ge8,11044,11050,6,11044,7,0.0,9330.956346866727,1693.273911778565,0.8830547660727046,0.07379686018476761,0.0010228328244636568,0.0002591984705414986,1.5345014007769734e-19,3.8408886467404875e-20,12743.888676044095,24.811607697155917,1.1539196555635725,0.002245394361733567,,1.1441001580739284e-146,1.0210172193291215e-149,3.746288744606119e-152,1.9204443233702402e-20
