cell,variant,held_block,held_block_key,seed,past_band,n,sum_loss_ctw_original,sum_loss_root_original,sum_loss_ctw_shuffled,sum_loss_root_shuffled,changed_symbol_eligible_slot_count,eligible_slot_count,ce_ctw_original,ce_root_original,g_original,ce_ctw_shuffled,ce_root_shuffled,g_shuffled,q,reason
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,0,ge8,11050,47425.99761562337,52269.66193673266,50691.667522609685,50691.667522609685,9966,11050,4.291945485576775,4.730286148120602,0.4383406625438271,4.587481223765582,4.587481223765582,0.0,0.4383406625438271,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,1,4_7,5641,23487.06688161974,25982.83935293591,25623.609877614344,25623.609877614344,4948,5641,4.163635327356806,4.6060697310646885,0.4424344037078827,4.542387852794601,4.542387852794601,0.0,0.4424344037078827,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,1,ge8,11050,47461.109564598984,52251.22910300634,50460.77011202657,50460.77011202657,9920,11050,4.29512303752027,4.728618018371614,0.43349498085134464,4.566585530500142,4.566585530500142,0.0,0.43349498085134464,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,2,4_7,5641,23498.26292362962,25984.645431846173,25620.174290807543,25620.174290807543,4976,5641,4.165620089280202,4.606389901054099,0.4407698117738965,4.541778814183219,4.541778814183219,0.0,0.4407698117738965,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,2,ge8,11050,47446.14564411464,52290.33837622143,50443.70385749326,50443.70385749326,9876,11050,4.29376883657146,4.732157319115061,0.4383884825436013,4.565041073076313,4.565041073076313,0.0,0.4383884825436013,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,3,4_7,5641,23552.732434264217,25972.925640113943,25481.312566514254,25481.312566514254,4900,5641,4.175276091874529,4.6043122921669815,0.4290362002924528,4.517162305710735,4.517162305710735,0.0,0.4290362002924528,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,3,ge8,11050,47302.05224743222,52255.71399452891,50550.29876754105,50550.29876754105,9943,11050,4.280728710174862,4.729023890907594,0.4482951807327318,4.574687671270683,4.574687671270683,0.0,0.4482951807327318,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,4,4_7,5641,23515.021875167455,25988.606523714003,25576.763921361224,25576.763921361224,4954,5641,4.168591007829721,4.607092097804291,0.4385010899745696,4.534083304619966,4.534083304619966,0.0,0.4385010899745696,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,4,ge8,11050,47369.92769605606,52289.462295820245,50571.36542810864,50571.36542810864,9909,11050,4.286871284710956,4.7320780358208365,0.4452067511098807,4.576594156389922,4.576594156389922,0.0,0.4452067511098807,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,5,4_7,5641,23508.360682158003,25988.482484204647,25535.8135274928,25535.8135274928,4993,5641,4.167410154610531,4.607070108882228,0.439659954271697,4.526823883618649,4.526823883618649,0.0,0.439659954271697,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,5,ge8,11050,47448.03431559214,52268.97787790591,50619.370435545585,50619.370435545585,9894,11050,4.293939757067162,4.730224242344426,0.43628448527726427,4.5809385009543515,4.5809385009543515,0.0,0.43628448527726427,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,6,4_7,5641,23548.072239704903,25977.648947264654,25540.247815459592,25540.247815459592,4936,5641,4.174449962720245,4.605149609513322,0.4306996467930775,4.527609965513134,4.527609965513134,0.0,0.4306996467930775,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,6,ge8,11050,47556.558907167426,52263.96036393617,50512.748054631054,50512.748054631054,9920,11050,4.303760987073975,4.729770168682006,0.42600918160803136,4.571289416708693,4.571289416708693,0.0,0.42600918160803136,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,7,4_7,5641,23462.655832404977,25971.946990096945,25620.29799571477,25620.29799571477,4914,5641,4.159307894416766,4.604138803420837,0.44483090900407163,4.541800743789181,4.541800743789181,0.0,0.44483090900407163,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,7,ge8,11050,47465.41448200826,52266.443492017796,50661.82729916634,50661.82729916634,9880,11050,4.295512622806177,4.729994886155457,0.4344822633492802,4.584780751055777,4.584780751055777,0.0,0.4344822633492802,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,8,4_7,5641,23465.811989468035,25968.59577896232,25542.367664895042,25542.367664895042,4897,5641,4.159867397530231,4.603544722382968,0.4436773248527368,4.5279857587121155,4.5279857587121155,0.0,0.4436773248527368,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,8,ge8,11050,47287.918760741675,52277.19092873216,50653.678477938774,50653.678477938774,9908,11050,4.2794496616055815,4.730967504862639,0.4515178432570579,4.584043301170929,4.584043301170929,0.0,0.4515178432570579,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,9,4_7,5641,23512.798395069552,25985.251296403134,25693.89882177063,25693.89882177063,4882,5641,4.168196843657074,4.606497304804669,0.4383004611475947,4.554848222260349,4.554848222260349,0.0,0.4383004611475947,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,9,ge8,11050,47544.6985858356,52269.574444122045,50653.74465229029,50653.74465229029,9936,11050,4.302687654826751,4.730278230237289,0.42759057541053824,4.584049289800026,4.584049289800026,0.0,0.42759057541053824,
a_total1,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,0,4_7,2898,11127.873136944563,12662.022202912749,12674.552181367844,12674.552181367844,2555,2898,3.8398458029484344,4.369227813289424,0.5293820103409894,4.373551477352604,4.373551477352604,0.0,0.5293820103409894,
a_total1,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,0,ge8,9436,37662.989112212636,43036.19888612146,41611.334618699,41611.334618699,8445,9436,3.9914147003192704,4.560851937910287,0.5694372375910164,4.409848942210576,4.409848942210576,0.0,0.5694372375910164,
a_total1,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,1,4_7,2898,11182.437065616592,12676.784538338425,12669.840705484316,12669.840705484316,2514,2898,3.8586739356855047,4.374321786866261,0.5156478511807565,4.3719257092768515,4.3719257092768515,0.0,0.5156478511807565,
a_total1,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,1,ge8,9436,37725.297835617734,43088.77706724176,41784.72044672512,41784.72044672512,8446,9436,3.998017998687763,4.566424021538975,0.5684060228512116,4.428223870996727,4.428223870996727,0.0,0.5684060228512116,
a_total1,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,2,4_7,2898,11179.199842295438,12670.468158558715,12701.486738470101,12701.486738470101,2556,2898,3.8575568813993923,4.372142221724884,0.5145853403254916,4.38284566544862,4.38284566544862,0.0,0.5145853403254916,
a_total1,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,2,ge8,9436,37592.25758562657,43073.25945837083,41630.40129559545,41630.40129559545,8356,9436,3.9839187776204503,4.564779510213102,0.5808607325926514,4.411869573505241,4.411869573505241,0.0,0.5808607325926514,
a_total1,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,3,4_7,2898,11222.631229394108,12684.720979872369,12620.20917288242,12620.20917288242,2585,2898,3.8725435574168765,4.377060379528078,0.5045168221112011,4.354799576563982,4.354799576563982,0.0,0.5045168221112011,
a_total1,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,3,ge8,9436,37646.81662160202,43085.21058598094,41768.30399047008,41768.30399047008,8418,9436,3.9897007865199257,4.566046056165848,0.5763452696459224,4.4264841024237045,4.4264841024237045,0.0,0.5763452696459224,
a_total1,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,4,4_7,2898,11201.67091076832,12666.768395101124,12640.331860399827,12640.331860399827,2558,2898,3.8653108732809938,4.3708655607664335,0.5055546874854397,4.36174322305032,4.36174322305032,0.0,0.5055546874854397,
a_total1,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,4,ge8,9436,37665.85016225026,43067.74000611554,41526.82401328777,41526.82401328777,8462,9436,3.9917179061308032,4.56419457462013,0.5724766684893265,4.400892752573948,4.400892752573948,0.0,0.5724766684893265,
a_total1,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,5,4_7,2898,11127.106499210724,12664.612224288858,12638.139964037124,12638.139964037126,2522,2898,3.8395812626676067,4.370121540472345,0.5305402778047386,4.360986875099076,4.360986875099077,8.881784197001252e-16,0.5305402778047377,
a_total1,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,5,ge8,9436,37643.68412541424,43041.13522754621,41722.72085628476,41722.72085628476,8469,9436,3.9893688136301657,4.561375077103245,0.5720062634730789,4.421653333646117,4.421653333646117,0.0,0.5720062634730789,
a_total1,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,6,4_7,2898,11167.559956264484,12664.40764849851,12566.33785815406,12566.33785815406,2544,2898,3.853540357579187,4.370050948412184,0.5165105908329974,4.3362104410469495,4.3362104410469495,0.0,0.5165105908329974,
a_total1,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,6,ge8,9436,37606.02824553105,43030.76790281301,41703.3572686703,41703.3572686703,8488,9436,3.985378152345385,4.56027637800053,0.5748982256551454,4.4196012366119435,4.4196012366119435,0.0,0.5748982256551454,
a_total1,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,7,4_7,2898,11158.784264910195,12673.008128070343,12691.316080080334,12691.316080080334,2565,2898,3.8505121687060715,4.373018677733038,0.5225065090269663,4.379336121490798,4.379336121490798,0.0,0.5225065090269663,
a_total1,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,7,ge8,9436,37682.681345147794,43052.87387270561,41560.422449734695,41560.422449734695,8483,9436,3.9935016262343996,4.562619104780162,0.5691174785457624,4.404453417733647,4.404453417733647,0.0,0.5691174785457624,
a_total1,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,8,4_7,2898,11129.390349878104,12653.22151315022,12679.661454516561,12679.661454516561,2564,2898,3.8403693408827135,4.366190998326508,0.5258216574437946,4.375314511565411,4.375314511565411,0.0,0.5258216574437946,
a_total1,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,8,ge8,9436,37577.660161401116,43018.18122319996,41616.77080226366,41616.77080226366,8392,9436,3.982371784803001,4.558942478083929,0.576570693280928,4.41042505322845,4.41042505322845,0.0,0.576570693280928,
a_total1,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,9,4_7,2898,11212.673636701757,12667.453119928356,12658.749469265484,12658.749469265484,2553,2898,3.869107535093774,4.37110183572407,0.501994300630296,4.368098505612658,4.368098505612658,0.0,0.501994300630296,
a_total1,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,9,ge8,9436,37717.58497920009,43040.53485432499,41594.88256972281,41594.88256972282,8429,9436,3.997200612462917,4.561311451284972,0.5641108388220548,4.408105401623867,4.408105401623867,0.0,0.5641108388220548,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,0,4_7,3977,17307.401482751404,18665.164995911415,18512.05263418749,18512.05263418749,3523,3977,4.351873644141666,4.693277595149966,0.34140395100830023,4.6547781328105335,4.6547781328105335,0.0,0.34140395100830023,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,0,ge8,8969,40058.05353131471,43332.5621496141,41684.03350744863,41684.03350744863,8088,8969,4.466278685618766,4.831370515064568,0.36509182944580143,4.647567566891362,4.647567566891362,0.0,0.36509182944580143,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,1,4_7,3977,17279.055311517863,18657.352526867406,18377.287133187438,18377.28713318744,3509,3977,4.344746118058301,4.69131318251632,0.34656706445801966,4.62089191178965,4.620891911789651,8.881784197001252e-16,0.34656706445801877,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,1,ge8,8969,40079.70828456898,43329.185621179764,41839.860674068026,41839.86067406803,8125,8969,4.4686930855802185,4.8309940485204335,0.36230096294021497,4.664941540201586,4.664941540201587,8.881784197001252e-16,0.3623009629402141,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,2,4_7,3977,17211.205816121645,18664.58531314858,18334.97335502455,18334.97335502455,3482,3977,4.327685646497773,4.693131836346135,0.3654461898483614,4.610252289420305,4.610252289420305,0.0,0.3654461898483614,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,2,ge8,8969,40074.40338836117,43321.024895441216,41763.35970681843,41763.35970681843,8114,8969,4.468101615382001,4.8300841671804235,0.3619825517984223,4.656412053385933,4.656412053385933,0.0,0.3619825517984223,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,3,4_7,3977,17231.435380763356,18661.003067550326,18277.721976823745,18277.721976823745,3530,3977,4.332772285834387,4.692231095687786,0.3594588098533995,4.595856670058774,4.595856670058774,0.0,0.3594588098533995,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,3,ge8,8969,40039.201541649476,43322.190842247335,41733.62383143483,41733.62383143484,8090,8969,4.464176780203978,4.830214164594418,0.36603738439043987,4.653096647500817,4.653096647500818,8.881784197001252e-16,0.366037384390439,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,4,4_7,3977,17268.130909128842,18649.88106130662,18270.620000512998,18270.620000512998,3524,3977,4.341999222813388,4.6894345137808955,0.3474352909675078,4.594070907848377,4.594070907848377,0.0,0.3474352909675078,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,4,ge8,8969,39967.69648580349,43306.91603941799,41808.14380093054,41808.14380093055,8085,8969,4.4562043132794615,4.828511098162336,0.3723067848828743,4.661405262674829,4.66140526267483,8.881784197001252e-16,0.3723067848828734,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,5,4_7,3977,17213.383204527756,18652.927147710507,18336.606524840197,18336.606524840197,3491,3977,4.328233141696695,4.69020043945449,0.36196729775779435,4.610662943133065,4.610662943133065,0.0,0.36196729775779435,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,5,ge8,8969,39956.03899311172,43308.83684911923,41771.07408070783,41771.07408070783,8088,8969,4.454904559383623,4.8287252591280225,0.3738206997443996,4.657272168659587,4.657272168659587,0.0,0.3738206997443996,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,6,4_7,3977,17218.5332803778,18661.40260301613,18355.320731953776,18355.32073195378,3534,3977,4.329528106708021,4.692331557207979,0.36280345049995777,4.615368552163384,4.6153685521633845,8.881784197001252e-16,0.3628034504999569,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,6,ge8,8969,40119.41259089635,43343.27850288558,41738.9562269451,41738.9562269451,8124,8969,4.4731199231682846,4.832565336479605,0.3594454133113203,4.653691183737886,4.653691183737886,0.0,0.3594454133113203,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,7,4_7,3977,17244.649271024213,18656.836414505135,18519.291961623952,18519.291961623952,3497,3977,4.336094863219565,4.691183408223569,0.355088545004004,4.656598431386461,4.656598431386461,0.0,0.355088545004004,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,7,ge8,8969,40110.68662691308,43323.09534149171,41690.030871608535,41690.030871608535,8057,8969,4.472147020505416,4.830315011873309,0.35816799136789346,4.648236243907742,4.648236243907742,0.0,0.35816799136789346,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,8,4_7,3977,17227.675035513257,18653.046331139445,18444.178790858892,18444.178790858892,3533,3977,4.331826762764209,4.690230407628727,0.35840364486451826,4.637711539064343,4.637711539064343,0.0,0.35840364486451826,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,8,ge8,8969,39996.21949595011,43309.73404592477,41733.59962842001,41733.59962842001,8084,8969,4.459384490573097,4.8288252922204,0.3694408016473032,4.65309394898205,4.65309394898205,0.0,0.3694408016473032,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,9,4_7,3977,17257.72976991397,18658.93653392305,18474.989395814846,18474.989395814846,3494,3977,4.339383899902934,4.691711474458901,0.3523275745559671,4.645458736689677,4.645458736689677,0.0,0.3523275745559671,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,9,ge8,8969,40065.48120712333,43327.294346293565,41664.91196955019,41664.91196955019,8081,8969,4.467106835446909,4.830783180543379,0.3636763450964695,4.645435608155891,4.645435608155891,0.0,0.3636763450964695,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,0,4_7,2405,11079.472713688072,11662.276181712687,11646.895430286599,11646.895430286599,2099,2405,4.606849361200862,4.8491792855354205,0.2423299243345589,4.842783962697131,4.842783962697131,0.0,0.2423299243345589,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,0,ge8,3970,18998.375809589175,19723.510214151866,19529.903381141758,19529.903381141758,3493,3970,4.785485090576619,4.9681385929853565,0.1826535024087379,4.919371128751073,4.919371128751073,0.0,0.1826535024087379,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,1,4_7,2405,11033.380231366304,11655.559188799882,11626.159532013175,11626.159532013175,2093,2405,4.587684087886197,4.846386357089348,0.25870226920315087,4.834161967573046,4.834161967573046,0.0,0.25870226920315087,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,1,ge8,3970,18846.9755501564,19706.90156521895,19328.073592957604,19328.073592957604,3466,3970,4.7473490050771785,4.963955054211322,0.2166060491341435,4.8685323911732,4.8685323911732,0.0,0.2166060491341435,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,2,4_7,2405,11043.346560934942,11651.408039916194,11792.113891595374,11792.113891595374,2045,2405,4.591828091864841,4.8446603076574615,0.25283221579262083,4.9031658592912155,4.9031658592912155,0.0,0.25283221579262083,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,2,ge8,3970,18808.557445852413,19722.645199063267,19394.57192011415,19394.571920114155,3456,3970,4.737671900718492,4.96792070505372,0.23024880433522732,4.885282599524975,4.885282599524976,8.881784197001252e-16,0.23024880433522643,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,3,4_7,2405,11056.75235370431,11676.259572749397,11694.52388138229,11694.52388138229,2088,2405,4.597402226072479,4.854993585342784,0.25759135927030563,4.862587892466649,4.862587892466649,0.0,0.25759135927030563,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,3,ge8,3970,18958.620060522233,19757.748341995386,19469.505112749404,19469.505112749404,3493,3970,4.775471047990487,4.976762806547956,0.2012917585574696,4.904157459130833,4.904157459130833,0.0,0.2012917585574696,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,4,4_7,2405,11043.913467801443,11668.372639198384,11730.3536982494,11730.3536982494,2097,2405,4.5920638119756525,4.851714195092883,0.2596503831172301,4.877485945218046,4.877485945218046,0.0,0.2596503831172301,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,4,ge8,3970,19054.287352574687,19741.328524459477,19419.75237040723,19419.75237040723,3520,3970,4.7995686026636495,4.972626832357551,0.1730582296939014,4.891625282218446,4.891625282218446,0.0,0.1730582296939014,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,5,4_7,2405,11011.644794347056,11648.29058073805,11579.163883381507,11579.163883381507,2100,2405,4.57864648413599,4.8433640668349485,0.2647175826989585,4.814621157331188,4.814621157331188,0.0,0.2647175826989585,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,5,ge8,3970,18821.43171267687,19697.972400299044,19474.231303296132,19474.231303296132,3490,3970,4.740914789087372,4.9617058942818755,0.22079110519450307,4.905347935339076,4.905347935339076,0.0,0.22079110519450307,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,6,4_7,2405,11022.457075221391,11649.936912702462,11589.057242922876,11589.057242922878,2089,2405,4.58314223501929,4.844048612350296,0.26090637733100586,4.8187348203421525,4.8187348203421525,0.0,0.26090637733100586,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,6,ge8,3970,18825.591358837893,19703.691951180816,19470.267872211887,19470.267872211887,3500,3970,4.741962558901233,4.963146587199198,0.2211840282979649,4.904349589977805,4.904349589977805,0.0,0.2211840282979649,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,7,4_7,2405,11003.333663615156,11660.094024303207,11664.323906487787,11664.323906487787,2073,2405,4.575190712521894,4.848271943577217,0.2730812310553228,4.850030730348352,4.850030730348352,0.0,0.2730812310553228,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,7,ge8,3970,18856.869626714575,19717.345004758146,19377.388998800794,19377.388998800794,3525,3970,4.749841215797122,4.966585643515906,0.21674442771878333,4.880954407758386,4.880954407758386,0.0,0.21674442771878333,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,8,4_7,2405,11072.369579990569,11657.044860467422,11675.917139921408,11675.917139921408,2094,2405,4.603895875255954,4.847004099986454,0.2431082247305003,4.854851201630523,4.854851201630523,0.0,0.2431082247305003,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,8,ge8,3970,18995.636141901363,19736.483223890624,19500.754543833522,19500.754543833522,3533,3970,4.784794997960041,4.971406353624842,0.1866113556648017,4.912028852351013,4.912028852351013,0.0,0.1866113556648017,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,9,4_7,2405,10997.495842758563,11648.30465954301,11583.68121110686,11583.68121110686,2091,2405,4.572763344182355,4.843369920807905,0.2706065766255499,4.816499464077697,4.816499464077697,0.0,0.2706065766255499,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,9,ge8,3970,18803.001944943477,19680.29796752245,19357.94916269472,19357.94916269472,3468,3970,4.736272530212463,4.957253896101372,0.2209813658889095,4.8760577236006855,4.8760577236006855,0.0,0.2209813658889095,
a_total1,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,0,4_7,20241,90679.03198041611,95792.70200277987,95081.25721005535,95081.25721005535,17493,20241,4.479967984803919,4.732607183576892,0.2526391987729735,4.697458485749486,4.697458485749486,0.0,0.2526391987729735,
a_total1,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,0,ge8,26393,122431.48412642676,128796.21320525934,125216.16750598117,125216.16750598117,23577,26393,4.638786198098995,4.879938362643858,0.24115216454486355,4.744294604856635,4.744294604856635,0.0,0.24115216454486355,
a_total1,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,1,4_7,20241,90851.58230585427,95846.62571721668,95052.66359546816,95052.66359546816,17564,20241,4.488492777325936,4.735271267092371,0.24677848976643535,4.696045827551413,4.696045827551413,0.0,0.24677848976643535,
